432.11,462.92,462.92,475.5,475.5,475.5,462.92,475.5,462.92,462.92,462.92,462.92,462.92,241.51,475.5,475.5,475.5
480.34,487.48,487.48,487.48,487.48,487.48,487.48,487.48,487.48,487.48,487.48,487.48,487.48,245.53,487.48,487.48,487.48
412.39,432.26,432.26,432.26,432.26,432.26,432.26,432.26,432.26,432.26,432.26,432.26,432.26,241.88,432.26,432.26,432.26
329.03,352.03,352.03,352.03,352.03,352.03,352.03,352.03,352.03,352.03,352.03,352.03,352.03,240.76,352.03,352.03,352.03
297.03,299.64,299.64,299.64,299.64,299.64,299.64,299.64,299.64,299.64,299.64,299.64,299.64,239.05,299.64,299.64,299.64
271.95,277.01,277.01,277.01,277.01,277.01,277.01,277.01,277.01,277.01,277.01,277.01,277.01,237.64,277.01,277.01,277.01
250.81,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,252.9,236.67,252.9,252.9,252.9
246.22,250.98,250.98,250.98,250.98,250.98,250.98,250.98,250.98,250.98,250.98,250.98,250.98,234.31,250.98,250.98,250.98
244.73,248.97,248.97,248.97,248.97,248.97,248.97,248.97,248.97,248.97,248.97,248.97,248.97,233.79,248.97,248.97,248.97
242.79,244.95,244.95,244.95,244.95,244.95,244.95,244.95,244.95,244.95,244.95,244.95,244.95,233.64,244.95,244.95,244.95
244.36,246.14,246.14,246.14,246.14,246.14,246.14,246.14,246.14,246.14,246.14,246.14,246.14,233.71,246.14,246.14,246.14
246.14,250.53,250.53,250.53,250.53,250.53,250.53,250.53,250.53,250.53,250.53,250.53,250.53,233.94,250.53,250.53,250.53
252.92,256.34,256.34,256.34,256.34,281.72,253.66,256.34,249.64,249.64,249.64,256.34,256.34,234.98,281.72,281.72,281.72
303.31,304.65,304.65,304.65,304.65,336.5,302.19,304.65,302.19,302.19,302.19,302.19,302.19,236.32,336.5,336.5,336.5
413.02,447.11,447.11,447.11,447.11,447.11,439.59,447.11,439.59,439.59,439.59,439.59,439.59,242.35,447.11,447.11,447.11
434.9,456.49,456.49,456.49,456.49,456.49,456.49,456.49,456.49,456.49,456.49,456.49,456.49,250.83,456.49,456.49,456.49
420.76,438.92,438.92,438.92,438.92,438.92,438.92,438.92,438.92,438.92,438.92,438.92,438.92,255.08,438.92,438.92,438.92
422.84,430.81,430.81,430.81,430.81,430.81,430.81,430.81,430.81,430.81,430.81,430.81,430.81,265.42,430.81,430.81,430.81
342.23,349.75,349.75,349.75,349.75,357.34,349.75,349.75,349.75,349.75,349.75,349.75,349.75,250.61,357.34,357.34,357.34
317.82,334.57,334.57,334.57,334.57,334.57,323.85,334.57,323.85,323.85,323.85,334.57,334.57,260.96,334.57,334.57,334.57
364.71,344.02,344.02,344.02,344.02,413.09,333.08,344.02,333.08,333.08,333.08,333.08,333.08,260.29,413.09,413.09,413.09
357.27,351.54,351.54,351.54,364.71,376.03,351.54,364.71,351.54,351.54,351.54,351.54,351.54,246.52,376.03,376.03,376.03
357.86,365.9,365.9,365.9,370.44,370.44,365.9,370.44,365.9,365.9,365.9,365.9,365.9,247.71,370.44,370.44,370.44
408.55,388.31,388.31,388.31,388.31,427.01,385.18,388.31,385.18,385.18,385.18,385.18,385.18,246.52,427.01,427.01,427.01
448.89,448,448,457.53,457.53,503,448,457.53,448,448,448,448,448,241.38,503,503,503
427.98,477.4,477.4,477.4,477.4,477.4,477.4,477.4,477.4,477.4,477.4,477.4,477.4,238.77,477.4,477.4,477.4
358.16,381.16,381.16,410.86,410.86,410.86,410.86,410.86,381.16,381.16,381.16,381.16,381.16,238.4,410.86,410.86,410.86
306.36,307.1,307.1,307.1,325.56,307.1,307.1,325.56,307.1,307.1,307.1,307.1,307.1,238.03,307.1,325.56,325.56
295.42,299.44,299.44,299.44,299.44,299.44,299.44,299.44,299.44,299.44,299.44,299.44,299.44,238.4,299.44,299.44,299.44
261.7,267.43,267.43,267.43,267.43,267.43,267.43,267.43,267.43,267.43,267.43,267.43,267.43,237.81,267.43,267.43,267.43
243.69,244.95,244.95,244.95,244.95,244.95,244.95,244.95,244.95,244.95,244.95,244.95,244.95,236.17,244.95,244.95,244.95
247.03,250.15,250.15,250.15,250.15,250.15,250.15,250.15,250.15,250.15,250.15,250.15,250.15,234.15,250.15,250.15,250.15
245.02,246.06,246.06,246.06,246.06,246.06,246.06,246.06,246.06,246.06,246.06,246.06,246.06,232.96,246.06,246.06,246.06
242.19,243.68,243.68,243.68,243.68,243.68,243.68,243.68,243.68,243.68,243.68,243.68,243.68,232.29,243.68,243.68,243.68
240.48,242.64,242.64,242.64,242.64,242.64,242.64,242.64,242.64,242.64,242.64,242.64,242.64,232.22,242.64,242.64,242.64
246.13,248.59,248.59,248.59,248.59,248.59,248.59,248.59,248.59,248.59,248.59,248.59,248.59,232.81,248.59,248.59,248.59
253.65,259.08,259.08,259.08,259.08,261.91,259.08,259.08,255.21,255.21,255.21,255.21,255.21,233.63,261.91,261.91,261.91
286.18,301.43,301.43,301.43,323.39,323.39,323.39,323.39,265.71,265.71,265.71,265.71,265.71,236.01,323.39,323.39,323.39
383.38,425.58,425.58,425.58,443.67,443.67,403.7,443.67,425.58,425.58,425.58,425.58,425.58,244.72,443.67,443.67,443.67
446.12,401.24,401.24,483.04,483.04,483.04,483.04,483.04,465.47,465.47,465.47,401.24,401.24,254.32,483.04,483.04,483.04
419.1,348.17,348.17,482.52,486.54,482.52,482.52,486.54,482.52,482.52,482.52,348.17,348.17,255.44,482.52,482.52,486.54
365.22,339.09,339.09,431.83,435.4,435.4,431.83,435.4,431.83,431.83,431.83,339.09,339.09,254.17,435.4,435.4,435.4
300.32,298.46,298.46,298.46,443.59,298.46,298.46,443.59,298.46,298.46,298.46,298.46,298.46,252.68,298.46,412.78,443.59
275.16,268.69,268.69,268.69,371.84,268.69,268.69,371.84,268.69,268.69,268.69,268.69,268.69,244.35,268.69,371.84,371.84
271.81,267.27,267.27,267.27,355.77,304.78,267.27,355.77,267.27,267.27,267.27,267.27,267.27,247.92,304.78,357.48,357.48
268.76,261.54,261.54,261.54,357.48,335.37,261.54,357.48,261.54,261.54,261.54,261.54,261.54,245.46,335.37,357.48,357.48
270.47,259.68,259.68,259.68,365.29,365.29,259.68,365.29,259.68,259.68,259.68,259.68,259.68,246.43,365.29,365.29,365.29
289.15,267.35,267.35,267.35,402.73,359.49,248.29,402.73,267.35,267.35,267.35,267.35,267.35,244.5,359.49,402.73,402.73
357.85,302.33,302.33,404.14,469.94,413.08,423.12,469.94,404.14,404.14,404.14,302.33,302.33,238.02,413.08,413.08,469.94
306.64,292.06,292.06,292.06,447.09,383.3,292.06,447.09,292.06,292.06,292.06,292.06,292.06,238.54,383.3,412.7,447.09
269.06,261.47,261.47,261.47,414.71,261.47,261.47,414.71,261.47,261.47,261.47,261.47,261.47,237.87,261.47,412.55,414.71
252.91,250.82,250.82,250.82,341.55,250.82,250.82,341.55,250.82,250.82,250.82,250.82,250.82,237.5,250.82,341.55,341.55
244.12,244.5,244.5,244.5,304.93,244.5,244.5,304.93,244.5,244.5,244.5,244.5,244.5,237.72,244.5,304.93,304.93
236.23,236.83,236.83,236.83,236.83,236.83,236.83,236.83,236.83,236.83,236.83,236.83,236.83,236.38,236.83,236.83,236.83
230.06,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35,230.35
231,230.78,230.78,230.78,230.78,230.78,230.78,230.78,230.78,230.78,230.78,230.78,230.78,230.78,230.78,230.78,230.78
228.25,228.1,228.1,228.1,228.1,228.1,228.1,228.1,228.1,228.1,228.1,228.1,228.1,228.1,228.1,228.1,228.1
225.79,225.57,225.57,225.57,225.57,225.57,225.57,225.57,225.57,225.57,225.57,225.57,225.57,225.57,225.57,225.57,225.57
226.39,226.24,226.24,226.24,226.24,226.24,226.24,226.24,226.24,226.24,226.24,226.24,226.24,226.24,226.24,226.24,226.24
227.88,227.65,227.65,227.65,227.65,227.65,227.65,227.65,227.65,227.65,227.65,227.65,227.65,227.65,227.65,227.65,227.65
234.87,233.91,233.91,233.91,233.91,257.94,233.91,233.91,233.91,233.91,233.91,233.91,233.91,233.91,257.94,257.94,257.94
240.38,238,238,238,254.67,294.78,238,254.67,238,238,238,238,238,237.92,294.78,294.78,294.78
255.93,249.16,249.16,249.16,339.06,339.06,249.16,339.06,249.16,249.16,249.16,249.16,249.16,249.16,339.06,339.06,339.06
262.93,252.81,252.81,252.81,359.9,368.76,252.81,359.9,252.81,252.81,252.81,252.81,252.81,252.81,368.76,368.76,368.76
260.03,252.44,252.44,252.44,343.9,357.89,252.44,343.9,252.44,252.44,252.44,252.44,252.44,252.44,357.89,357.89,357.89
255.93,250.35,250.35,250.35,329.91,354.24,250.35,329.91,250.35,250.35,250.35,250.35,250.35,250.35,354.24,357.37,357.37
246.56,246.48,246.48,246.48,289.94,246.48,246.48,289.94,246.48,246.48,246.48,246.48,246.48,246.48,246.48,357.44,357.44
242.91,243.06,243.06,243.06,291.06,243.06,243.06,291.06,243.06,243.06,243.06,243.06,243.06,243.06,243.06,357.52,357.52
241.57,240.45,240.45,240.45,291.06,257.35,240.45,291.06,240.45,240.45,240.45,240.45,240.45,240.45,257.35,357.3,357.3
242.69,239.86,239.86,239.86,305.8,306.17,239.86,305.8,239.86,239.86,239.86,239.86,239.86,239.86,306.17,357.74,357.74
242.61,239.19,239.19,239.19,305.87,303.34,239.19,305.87,239.19,239.19,239.19,239.19,239.19,239.19,303.34,339.43,339.43
246.11,244.77,244.77,244.77,335.42,353.95,216.49,335.42,244.77,244.77,244.77,244.77,244.77,238.07,353.95,353.95,353.95
265.98,253.03,253.03,253.03,360.2,360.2,281.31,360.2,253.03,253.03,253.03,253.03,253.03,237.48,360.2,360.2,360.2
268.36,252.21,252.21,254.15,363.17,363.17,254.15,363.17,254.15,254.15,254.15,252.21,252.21,237.03,363.17,363.17,363.17
245.66,245.07,245.07,245.07,313.01,245.07,245.07,313.01,245.07,245.07,245.07,245.07,245.07,236.21,245.07,313.01,313.01
238,238.44,238.44,238.44,243.58,238.44,238.44,243.58,238.44,238.44,238.44,238.44,238.44,235.02,238.44,243.58,243.58
236.88,237.33,237.33,237.33,237.33,237.33,237.33,237.33,237.33,237.33,237.33,237.33,237.33,235.17,237.33,237.33,237.33
234.8,234.87,234.87,234.87,234.87,234.87,234.87,234.87,234.87,234.87,234.87,234.87,234.87,234.2,234.87,234.87,234.87
231.97,231.97,231.97,231.97,231.97,231.97,231.97,231.97,231.97,231.97,231.97,231.97,231.97,231.97,231.97,231.97,231.97
234.38,234.68,234.68,234.68,234.68,234.68,234.68,234.68,234.68,234.68,234.68,234.68,234.68,230.29,234.68,234.68,234.68
232.44,232.74,232.74,232.74,232.74,232.74,232.74,232.74,232.74,232.74,232.74,232.74,232.74,229.62,232.74,232.74,232.74
231.11,231.18,231.18,231.18,231.18,231.18,231.18,231.18,231.18,231.18,231.18,231.18,231.18,229.17,231.18,231.18,231.18
231.48,231.85,231.85,231.85,231.85,231.85,231.85,231.85,231.85,231.85,231.85,231.85,231.85,228.95,231.85,231.85,231.85
233.49,233.93,233.93,233.93,233.93,233.93,233.93,233.93,233.93,233.93,233.93,233.93,233.93,229.17,233.93,233.93,233.93
235.87,236.69,236.69,236.69,236.69,236.69,236.69,236.69,236.69,236.69,236.69,236.69,236.69,229.32,236.69,236.69,236.69
235.94,236.69,236.69,236.69,236.69,236.69,236.69,236.69,236.69,236.69,236.69,236.69,236.69,230.06,236.69,243.16,243.16
233.49,233.78,233.78,233.78,233.78,233.78,233.78,233.78,233.78,233.78,233.78,233.78,233.78,230.88,233.78,248.15,248.15
236.39,236.84,236.84,236.84,268.47,236.84,236.84,268.47,236.84,236.84,236.84,236.84,236.84,232.52,236.84,268.47,268.47
241.82,242.12,242.12,242.12,268.47,242.12,242.12,268.47,242.12,242.12,242.12,242.12,242.12,231.85,242.12,268.47,268.47
246.51,247.18,247.18,247.18,301.37,247.18,247.18,301.37,247.18,247.18,247.18,247.18,247.18,233.34,247.18,301.37,301.37
245.32,245.92,245.92,245.92,301.22,245.92,245.92,301.22,245.92,245.92,245.92,245.92,245.92,233.56,245.92,301.22,301.22
241.45,241.53,241.53,241.53,268.39,241.53,241.53,268.39,241.53,241.53,241.53,241.53,241.53,233.78,241.53,268.39,268.39
239.44,239.89,239.89,239.89,267.95,239.89,239.89,267.95,239.89,239.89,239.89,239.89,239.89,233.78,239.89,267.95,267.95
237.8,238.1,238.1,238.1,238.1,238.1,238.1,238.1,238.1,238.1,238.1,238.1,238.1,233.93,238.1,238.1,238.1
240.33,240.86,240.86,240.86,243.53,240.86,240.86,243.53,240.86,240.86,240.86,240.86,240.86,234.45,240.86,243.53,243.53
247.26,246.66,246.66,246.66,288.94,280.45,246.66,288.94,246.66,246.66,246.66,246.66,246.66,234.6,280.45,288.94,288.94
266.91,264.67,264.67,264.67,310.52,296.16,264.67,310.52,264.67,264.67,264.67,264.67,264.67,234.75,296.16,310.52,310.52
264.9,259.84,259.84,259.84,330.1,289.76,259.84,330.1,259.84,259.84,259.84,259.84,259.84,234.75,289.76,330.1,330.1
245.32,244.87,244.87,244.87,301.96,244.87,244.87,301.96,244.87,244.87,244.87,244.87,244.87,234.38,244.87,301.96,301.96
238.47,238.92,238.92,238.92,256.34,238.92,238.92,256.34,238.92,238.92,238.92,238.92,238.92,233.41,238.92,256.34,256.34
237.13,237.65,237.65,237.65,241.6,237.65,241.6,241.6,237.65,237.65,237.65,237.65,237.65,232.59,237.65,241.6,241.6
234.83,234.75,234.75,234.75,234.75,234.75,237.88,234.75,234.75,234.75,234.75,234.75,234.75,231.85,234.75,234.75,234.75
222.99,223.36,223.36,223.36,223.36,223.36,216.22,223.36,223.36,223.36,223.36,223.36,223.36,223.36,223.36,223.36,223.36
219.81,220.48,220.48,220.48,220.48,220.48,127.13,220.48,220.48,220.48,220.48,220.48,220.48,220.48,220.48,220.48,220.48
217.87,218.32,218.32,218.32,218.32,218.32,134.28,134.28,218.32,218.32,218.32,218.32,218.32,218.32,218.32,218.32,218.32
214.6,215.79,215.79,215.79,215.79,215.79,91.85,91.85,215.79,215.79,215.79,215.79,215.79,215.79,215.79,215.79,215.79
212.51,214.67,214.67,214.67,214.67,214.67,34.09,34.09,214.67,214.67,214.67,214.67,214.67,214.67,214.67,214.67,214.67
213.18,215.04,215.04,215.04,215.04,215.04,3.87,3.87,215.04,215.04,215.04,215.04,215.04,215.04,215.04,215.04,215.04
212.36,214.3,214.3,214.3,214.3,214.3,7.44,214.3,214.3,214.3,214.3,214.3,214.3,214.3,214.3,214.3,214.3
211.25,215.41,215.41,215.41,215.41,215.41,-36.62,215.41,215.41,215.41,215.41,215.41,215.41,215.41,215.41,215.41,215.41
212.07,216.31,216.31,216.31,216.31,216.31,-30.07,216.31,216.31,216.31,216.31,216.31,216.31,216.31,216.31,216.31,216.31
216.08,218.54,218.54,218.54,218.54,218.54,0.74,218.54,218.54,218.54,218.54,218.54,218.54,218.54,218.54,220.25,220.25
218.99,220.85,220.85,220.85,220.85,220.85,2.23,220.85,220.85,220.85,220.85,220.85,220.85,220.85,220.85,221.15,221.15
219.29,222.56,222.56,222.56,222.56,222.56,0.22,222.56,222.56,222.56,222.56,222.56,222.56,222.56,222.56,232.76,232.76
222.93,223.31,223.31,223.31,223.31,223.31,87.09,223.31,223.31,223.31,223.31,223.31,223.31,223.31,223.31,245.64,245.64
221.89,222.04,222.04,222.04,222.04,222.04,97.36,222.04,222.04,222.04,222.04,222.04,222.04,222.04,222.04,246.53,246.53
220.55,221.15,221.15,221.15,221.15,221.15,86.2,127.36,221.15,221.15,221.15,221.15,221.15,221.15,221.15,246.45,246.45
219.36,220.4,220.4,220.4,220.4,220.4,79.65,79.65,220.4,220.4,220.4,220.4,220.4,220.4,220.4,220.4,220.4
222.19,223.38,223.38,223.38,223.38,223.38,76,76,223.38,223.38,223.38,223.38,223.38,223.38,223.38,223.38,223.38
225.24,225.98,225.98,225.98,225.98,225.98,90.74,90.74,225.98,225.98,225.98,225.98,225.98,225.98,225.98,225.98,225.98
229.33,229.41,229.41,229.41,229.41,229.41,213.18,213.18,229.41,229.41,229.41,229.41,229.41,229.41,229.41,246.68,246.68
232.91,233.35,233.35,233.35,233.35,233.35,233.35,233.35,233.35,233.35,233.35,233.35,233.35,233.35,233.35,246.45,246.45
230.53,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,230.97,246.98,246.98
224.05,225.54,225.54,225.54,225.54,225.54,162.04,162.04,225.54,225.54,225.54,225.54,225.54,225.54,225.54,225.54,225.54
219.81,222.64,222.64,222.64,222.64,222.64,127.06,127.06,222.64,222.64,222.64,222.64,222.64,222.64,222.64,222.64,222.64
218.47,220.55,220.55,220.55,220.55,220.55,127.13,127.13,220.55,220.55,220.55,220.55,220.55,220.55,220.55,220.55,220.55
214.89,216.31,216.31,216.31,216.31,216.31,111.43,111.43,217.35,217.35,217.35,217.2,217.2,217.2,216.31,216.31,216.31
213.85,215.12,215.12,215.12,215.12,215.12,86.42,86.42,215.12,215.12,215.12,215.12,215.12,215.12,215.12,215.12,215.12
211.69,212.66,212.66,212.66,212.66,212.66,80.02,80.02,213.26,213.26,213.26,213.26,213.26,213.26,212.66,212.66,212.66
211.47,208.49,208.49,208.49,208.49,208.49,74.44,74.44,213.48,213.48,213.48,213.41,213.41,213.41,208.49,208.49,208.49
213.7,214.45,214.45,214.45,214.45,214.45,76.89,76.89,214.45,214.45,214.45,214.45,214.45,214.45,214.45,214.45,214.45
214.45,215.12,215.12,215.12,215.12,215.12,79.87,79.87,215.12,215.12,215.12,215.12,215.12,215.12,215.12,215.12,215.12
219.21,218.62,218.62,218.62,218.62,243.92,92.22,92.22,218.62,218.62,218.62,218.62,218.62,218.62,243.92,243.92,243.92
229.71,227.32,227.32,227.32,227.32,292.6,227.32,227.32,227.32,227.32,227.32,227.32,227.32,227.32,292.6,292.6,292.6
242.88,237,237,237,237,317.02,237,237,237,237,237,237,237,237,317.02,317.02,317.02
246.53,240.43,240.43,240.43,240.43,346.64,240.43,240.43,240.43,240.43,240.43,240.43,240.43,240.43,346.64,346.64,346.64
248.24,239.46,239.46,239.46,239.46,386.02,239.46,239.46,239.46,239.46,239.46,239.46,239.46,239.46,386.02,386.02,386.02
247.5,239.09,239.09,239.09,239.09,399.12,239.09,239.09,239.09,239.09,239.09,239.09,239.09,239.09,399.12,399.12,399.12
241.91,237.15,237.15,237.15,237.15,342.48,237.15,237.15,237.15,237.15,237.15,237.15,237.15,237.15,342.48,342.48,342.48
237.22,235.07,235.07,235.07,235.07,280.47,235.07,235.07,235.07,235.07,235.07,235.07,235.07,235.07,280.47,320.29,320.29
239.01,235.07,235.07,235.07,235.07,342.55,235.07,235.07,235.07,235.07,235.07,235.07,235.07,235.07,342.55,342.55,342.55
238.64,235.14,235.14,235.14,235.14,342.77,235.14,235.14,235.14,235.14,235.14,235.14,235.14,235.14,342.77,342.77,342.77
240.95,236.48,236.48,236.48,236.48,332.58,236.48,236.48,236.48,236.48,236.48,236.48,236.48,236.48,332.58,332.58,332.58
246.53,242.06,242.06,242.06,242.06,350.07,226.65,242.06,242.06,242.06,242.06,242.06,242.06,242.06,350.07,350.07,350.07
292.83,262.16,262.16,262.16,277.64,414.08,277.64,277.64,262.16,262.16,262.16,262.16,262.16,262.16,414.08,414.08,414.08
292.9,266.33,266.33,266.33,266.33,365.1,266.33,266.33,266.33,266.33,266.33,266.33,266.33,266.33,365.1,365.1,365.1
254.72,252.93,252.93,252.93,252.93,252.93,252.93,252.93,252.93,252.93,252.93,252.93,252.93,252.93,252.93,252.93,252.93
242.29,241.47,241.47,241.47,241.47,241.47,241.47,241.47,241.47,241.47,241.47,241.47,241.47,241.47,241.47,241.47,241.47
237.75,237.6,237.6,237.6,237.6,237.6,237.6,237.6,237.6,237.6,237.6,237.6,237.6,237.6,237.6,237.6,237.6
231.94,231.49,231.49,231.49,231.49,231.49,231.49,231.49,231.49,231.49,231.49,231.49,231.49,231.49,231.49,231.49,231.49
230.9,230.45,230.45,230.45,230.45,230.45,230.45,230.45,230.45,230.45,230.45,230.45,230.45,230.45,230.45,230.45,230.45
229.27,229.19,229.19,229.19,229.19,229.19,229.19,229.19,229.19,229.19,229.19,229.19,229.19,229.19,229.19,229.19,229.19
227.63,227.56,227.56,227.56,227.56,227.56,227.56,227.56,227.56,227.56,227.56,227.56,227.56,227.56,227.56,227.56,227.56
227.11,227.04,227.04,227.04,227.04,227.04,227.04,227.04,227.04,227.04,227.04,227.04,227.04,227.04,227.04,227.04,227.04
229.19,229.12,229.12,229.12,229.12,229.12,229.12,229.12,229.12,229.12,229.12,229.12,229.12,229.12,229.12,229.12,229.12
231.43,231.35,231.35,231.35,231.35,231.35,231.35,231.35,231.35,231.35,231.35,231.35,231.35,231.35,231.35,231.35,231.35
242.67,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,243.26,237.09,243.26,243.26,243.26
271.92,276.16,276.16,276.16,276.16,277.43,276.16,276.16,276.16,276.16,276.16,276.16,276.16,247.73,277.43,277.43,277.43
335.05,338.62,338.62,338.62,338.62,338.62,338.62,338.62,338.62,338.62,338.62,338.62,338.62,244.6,338.62,338.62,338.62
332.37,353.21,353.21,353.21,353.21,353.21,353.21,353.21,353.21,353.21,353.21,353.21,353.21,256.81,353.21,353.21,353.21
322.47,345.47,345.47,345.47,345.47,345.47,345.47,345.47,345.47,345.47,345.47,345.47,345.47,258.75,345.47,345.47,345.47
305.34,317.11,317.11,317.11,319.71,317.11,317.11,319.71,317.11,317.11,317.11,317.11,317.11,256.74,317.11,319.71,319.71
271.25,276.02,276.02,276.02,283.24,276.02,276.02,283.24,276.02,276.02,276.02,276.02,276.02,256.36,276.02,283.24,283.24
254.8,256.81,256.81,256.81,256.81,256.81,256.81,256.81,256.81,256.81,256.81,256.81,256.81,255.02,256.81,256.81,256.81
252.72,253.54,253.54,253.54,253.54,253.54,253.54,253.54,253.54,253.54,253.54,253.54,253.54,253.54,253.54,253.54,253.54
263.14,267.6,267.6,267.6,267.6,267.6,267.6,267.6,267.6,267.6,267.6,267.6,267.6,255.84,267.6,320.75,320.75
266.79,270.36,270.36,270.36,270.36,270.36,270.36,270.36,270.36,270.36,270.36,270.36,270.36,266.64,270.36,270.36,270.36
299.39,294.25,294.25,294.25,329.54,294.25,292.69,329.54,294.25,294.25,294.25,294.25,294.25,264.7,294.25,329.54,329.54
357.75,369.51,369.51,369.51,371.07,369.51,371.07,371.07,369.51,369.51,369.51,369.51,369.51,257.03,369.51,371.07,371.07
357.97,391.84,391.84,391.84,395.04,391.84,391.84,395.04,391.84,391.84,391.84,391.84,391.84,265,391.84,395.04,395.04
292.24,287.85,287.85,287.85,326.49,287.85,287.85,326.49,287.85,287.85,287.85,287.85,287.85,258.15,287.85,326.49,326.49
252.12,249.74,249.74,249.74,290.08,249.74,249.74,290.08,249.74,249.74,249.74,249.74,249.74,249.74,249.74,290.08,290.08
246.32,246.39,246.39,246.39,268.57,246.39,246.39,268.57,246.39,246.39,246.39,246.39,246.39,246.39,246.39,268.57,268.57
239.32,239.91,239.91,239.91,239.91,239.91,239.91,239.91,239.91,239.91,239.91,239.91,239.91,239.91,239.91,239.91,239.91
231.8,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1,232.1
238.81,238.81,238.81,238.81,238.81,238.81,238.81,238.81,238.81,238.81,238.81,238.81,238.81,238.81,238.81,238.81,238.81
236.2,236.2,236.2,236.2,236.2,236.2,236.2,236.2,236.2,236.2,236.2,236.2,236.2,236.2,236.2,236.2,236.2
234.79,234.79,234.79,234.79,234.79,234.79,234.79,234.79,234.79,234.79,234.79,234.79,234.79,234.79,234.79,234.79,234.79
235.31,235.31,235.31,235.31,235.31,235.31,235.31,235.31,235.31,235.31,235.31,235.31,235.31,235.31,235.31,235.31,235.31
241.56,241.56,241.56,241.56,241.56,241.56,241.56,241.56,241.56,241.56,241.56,241.56,241.56,241.56,241.56,241.56,241.56
249.98,250.5,250.5,250.5,250.5,250.5,250.5,250.5,250.5,250.5,250.5,250.5,250.5,237.69,250.5,251.92,251.92
264.66,260.56,260.56,260.56,311.29,311.29,260.56,311.29,260.56,260.56,260.56,260.56,260.56,252.29,311.29,311.29,311.29
328.12,293.93,293.93,359.63,359.63,359.63,359.63,359.63,356.65,356.65,356.65,293.93,293.93,267.64,359.63,359.63,359.63
358.29,293.63,293.63,419.22,419.22,419.22,419.22,419.22,419.22,419.22,419.22,293.63,293.63,293.63,419.22,419.22,419.22
338.62,292.74,292.74,335.57,400.15,335.57,335.57,400.15,335.57,335.57,335.57,292.74,292.74,292.74,335.57,400.15,400.15
298.25,291.7,291.7,301.08,334.53,301.08,301.08,334.53,301.08,301.08,301.08,291.7,291.7,291.7,301.08,334.53,334.53
274.64,274.26,274.26,274.26,298.92,274.26,274.26,298.92,274.26,274.26,274.26,274.26,274.26,274.26,274.26,298.92,298.92
262.87,261.83,261.83,261.83,267.49,261.83,261.83,267.49,261.83,261.83,261.83,261.83,261.83,261.83,261.83,267.49,267.49
254.9,254.15,254.15,254.15,261.6,261.6,254.15,261.6,254.15,254.15,254.15,254.15,254.15,254.15,261.6,261.6,261.6
259.44,252.74,252.74,252.74,267.86,357.62,252.74,267.86,252.74,252.74,252.74,252.74,252.74,252.74,357.62,357.62,357.62
255.87,252.14,252.14,252.14,297.95,329.98,252.14,297.95,252.14,252.14,252.14,252.14,252.14,252.14,329.98,342.72,342.72
262.79,256.16,256.16,256.16,306.89,350.39,256.16,306.89,256.16,256.16,256.16,256.16,256.16,256.16,350.39,350.39,350.39
289.76,271.58,271.58,271.58,335.12,371.77,271.58,335.12,271.58,271.58,271.58,271.58,271.58,271.58,371.77,371.77,371.77
291.17,275.98,275.98,275.98,331.7,350.24,275.98,331.7,275.98,275.98,275.98,275.98,275.98,275.98,350.24,350.24,350.24
253.48,253.11,253.11,253.11,298.03,253.11,253.11,298.03,253.11,253.11,253.11,253.11,253.11,253.11,253.11,298.03,298.03
244.84,244.17,244.17,244.17,272.85,244.17,244.17,272.85,244.17,244.17,244.17,244.17,244.17,244.17,244.17,272.85,272.85
242.61,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91,242.91
232.18,232.33,232.33,232.33,232.33,232.33,232.33,232.33,232.33,232.33,232.33,232.33,232.33,232.33,232.33,232.33,232.33
221.53,221.75,221.75,221.75,221.75,221.75,219.07,221.75,221.75,221.75,221.75,221.75,221.75,221.75,221.75,221.75,221.75
224.44,224.07,224.07,224.07,224.07,224.07,210.51,210.51,224.07,224.07,224.07,224.07,224.07,224.07,224.07,224.07,224.07
223.69,223.47,223.47,223.47,223.47,223.47,207.6,207.6,223.47,223.47,223.47,223.47,223.47,223.47,223.47,223.47,223.47
223.77,223.54,223.54,223.54,223.54,223.54,136.24,136.24,223.54,223.54,223.54,223.54,223.54,223.54,223.54,223.54,223.54
220.94,221.46,221.46,221.46,221.46,221.46,119.85,119.85,221.46,221.46,221.46,221.46,221.46,221.46,221.46,221.46,221.46
224.07,223.84,223.84,223.84,223.84,223.84,133.93,133.93,223.84,223.84,223.84,223.84,223.84,223.84,223.84,223.84,223.84
230.4,229.43,229.43,229.43,229.43,253.27,186.75,186.75,229.43,229.43,229.43,229.43,229.43,229.43,253.27,253.27,253.27
235.09,233.68,233.68,233.68,233.68,255.65,228.09,233.68,233.68,233.68,233.68,233.68,233.68,233.68,255.65,255.65,255.65
