date;Hours;SYS;SE1;SE2;SE3;SE4;FI;DK1;DK2;Oslo;Kr.sand;Bergen;Molde;Tr.heim;TromsÃ¸;EE;LV;LT
13-01-2018;13 - 14;236,33;237,22;237,22;237,22;237,22;237,89;237,22;237,22;237,22;237,22;237,22;237,22;237,22;227,31;237,89;237,89;237,89
13-01-2018;14 - 15;233,79;233,79;233,79;233,79;233,79;254,87;233,79;233,79;233,79;233,79;233,79;233,79;233,79;226,87;254,87;254,87;254,87
13-01-2018;15 - 16;234,69;233,35;233,35;233,35;233,35;285,18;233,35;233,35;233,35;233,35;233,35;233,35;233,35;226,79;285,18;285,18;285,18
13-01-2018;16 - 17;253,31;252,64;252,64;252,64;252,64;307,16;252,64;252,64;252,64;252,64;252,64;252,64;252,64;226,20;307,16;307,16;307,16
13-01-2018;17 - 18;278,93;282,73;282,73;282,73;282,73;282,73;282,73;282,73;282,73;282,73;282,73;282,73;282,73;226,20;282,73;282,73;282,73
13-01-2018;18 - 19;260,83;273,42;273,42;273,42;273,42;273,42;273,42;273,42;273,42;273,42;273,42;273,42;273,42;225,97;273,42;273,42;273,42
13-01-2018;19 - 20;237,89;238,86;238,86;238,86;238,86;238,86;238,86;238,86;238,86;238,86;238,86;238,86;238,86;225,38;238,86;238,86;238,86
13-01-2018;20 - 21;227,54;227,83;227,83;227,83;227,83;227,83;227,83;227,83;227,83;227,83;227,83;227,83;227,83;224,11;227,83;227,83;227,83
13-01-2018;21 - 22;221,88;221,95;221,95;221,95;221,95;221,95;221,95;221,95;221,95;221,95;221,95;221,95;221,95;221,95;221,95;221,95;221,95
13-01-2018;22 - 23;218,45;218,52;218,52;218,52;218,52;218,52;218,52;218,52;218,52;218,52;218,52;218,52;218,52;218,52;218,52;218,52;218,52
13-01-2018;23 - 00;214,43;214,50;214,50;214,50;214,50;214,50;214,50;214,50;214,50;214,50;214,50;214,50;214,50;214,50;214,50;214,50;214,50
14-01-2018;00 - 01;214,76;215,28;215,28;215,28;215,28;215,28;173,19;173,19;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28;215,28
14-01-2018;01 - 02;211,55;211,85;211,85;211,85;211,85;211,85;184,81;184,81;211,85;211,85;211,85;211,85;211,85;211,85;211,85;211,85;211,85
14-01-2018;02 - 03;209,69;209,02;209,02;209,02;209,02;209,02;185,86;185,86;211,26;211,26;211,26;209,02;209,02;209,02;209,02;209,02;209,02
14-01-2018;03 - 04;208,87;208,35;208,35;208,35;208,35;208,35;193,60;193,60;210,44;210,44;210,44;208,35;208,35;208,35;208,35;208,35;208,35
14-01-2018;04 - 05;207,38;207,61;207,61;207,61;207,61;207,61;188,54;188,54;207,61;207,61;207,61;207,61;207,61;207,61;207,61;207,61;207,61
14-01-2018;05 - 06;208,57;208,65;208,65;208,65;208,65;208,65;199,41;199,41;208,65;208,65;208,65;208,65;208,65;208,65;208,65;208,65;208,65
14-01-2018;06 - 07;211,11;211,18;211,18;211,18;211,18;211,18;211,18;211,18;211,18;211,18;211,18;211,18;211,18;211,18;211,18;211,18;211,18
14-01-2018;07 - 08;212,67;212,67;212,67;212,67;212,67;212,67;212,67;212,67;212,67;212,67;212,67;212,67;212,67;212,67;212,67;212,67;212,67
14-01-2018;08 - 09;214,76;214,76;214,76;214,76;214,76;214,76;214,76;214,76;214,76;214,76;214,76;214,76;214,76;214,76;214,76;214,76;214,76
14-01-2018;09 - 10;219,08;219,08;219,08;219,08;219,08;219,08;219,08;219,08;219,08;219,08;219,08;219,08;219,08;219,08;219,08;219,08;219,08
14-01-2018;10 - 11;221,54;221,54;221,54;221,54;221,54;221,54;221,54;221,54;221,54;221,54;221,54;221,54;221,54;221,54;221,54;221,54;221,54
14-01-2018;11 - 12;224,44;224,44;224,44;224,44;224,44;224,44;224,44;224,44;224,44;224,44;224,44;224,44;224,44;224,44;224,44;224,44;224,44
14-01-2018;12 - 13;222,06;222,06;222,06;222,06;222,06;222,06;222,06;222,06;222,06;222,06;222,06;222,06;222,06;222,06;222,06;222,06;222,06
14-01-2018;13 - 14;219,30;219,30;219,30;219,30;219,30;219,30;219,30;219,30;219,30;219,30;219,30;219,30;219,30;219,30;219,30;219,30;219,30
