t,E,V,T,v
1864,24600.0,0.20102399781223693,228.72574667478378,0.0
1865,24600.0,0.2604095991248948,224.310279916565,0.0
1866,24600.0,0.28416383964995795,222.39813670698547,0.0
1867,24600.0,0.29366553585998323,221.45857002251347,0.0
1868,24600.0,0.29746621434399334,220.90348324608436,0.0
1869,24600.0,0.29898648573759734,220.5016210083421,1.0
1870,24600.0,0.299594594295039,216.45985542075908,0.0
1871,24600.0,0.29983783771801564,216.14992979837945,0.0
1872,24600.0,0.29993513508720626,215.85009063694,0.0
1873,24600.0,0.29997405403488253,215.55462116227383,1.0
1874,24600.0,0.29998962161395304,211.6523753254096,0.0
1875,24720.0,0.1799958486455812,216.07365606523834,0.0
1876,24840.0,0.1319983394582325,220.4772863015369,0.0
1877,24960.0,0.112799335783293,224.86334231376213,0.0
1878,25080.0,0.1051197343133172,229.23190005171702,0.0
1879,25200.0,0.10204789372532688,233.58303513697538,0.0
1880,25200.0,0.10081915749013076,232.63571706430045,0.0
1881,25200.0,0.10032766299605231,231.69394974127684,1.0
1882,25200.0,0.10013106519842092,219.02602049317954,0.0
1883,25200.0,0.10005242607936837,218.1459831653599,0.0
1884,25200.0,0.10002097043174735,217.27120582275748,0.0
1885,25320.0,0.16000838817269894,219.47698867813375,0.0
1886,25440.0,0.18400335526907957,221.67873359489084,0.0
1887,25560.0,0.19360134210763183,223.87644929832555,0.0
1888,25680.0,0.19744053684305274,226.07014449488082,0.0
1889,25800.0,0.1989762147372211,228.25982787218646,0.0
1890,25800.0,0.13959048589488846,227.3500825260131,0.0
1891,25800.0,0.11583619435795539,226.44545131010662,0.0
1892,25800.0,0.10633447774318217,225.5459121229401,0.0
1893,25800.0,0.10253379109727287,224.65144295850192,0.0
1894,25800.0,0.10101351643890916,223.76202190588288,0.0
1895,25920.0,0.16040540657556368,219.95367275746761,0.0
1896,26040.0,0.18416216263022547,219.80363123674346,0.0
1897,26160.0,0.19366486505209018,221.06955217126625,0.0
1898,26280.0,0.1974659460208361,222.89621321008846,0.0
1899,26400.0,0.19898637840833444,224.9456945091726,0.0
1900,26520.0,0.1395945513633338,229.3432027285225,0.0
1901,26640.0,0.11583782054533352,233.7228889381943,1.0
1902,26760.0,0.10633512821813342,226.23935767024875,0.0
1903,26880.0,0.10253405128725337,230.6348226820126,0.0
1904,27000.0,0.10101362051490136,235.01247451414477,0.0
1905,27000.0,0.16040544820596053,234.5518794316387,0.0
1906,27000.0,0.1841621792823842,234.09268640952257,0.0
1907,27000.0,0.19366487171295368,233.63489241818297,0.0
1908,27000.0,0.19746594868518147,233.17849443455293,0.0
1909,27000.0,0.1989863794740726,232.72348944209784,0.0
1910,27120.0,0.19959455178962904,234.9104273308013,0.0
1911,27240.0,0.19983782071585163,237.0930464125961,0.0
1912,27360.0,0.19993512828634066,239.27135601968754,0.0
1913,27480.0,0.19997405131453627,241.44536546411564,0.0
1914,27600.0,0.1999896205258145,243.61508403779862,0.0
1915,27720.0,0.19999584821032582,245.78052101257654,0.0
1916,27840.0,0.19999833928413033,247.9416856402545,0.0
1917,27960.0,0.19999933571365214,250.09858715264608,0.0
1918,28080.0,0.19999973428546086,252.25123476161647,0.0
1919,28200.0,0.19999989371418436,254.39963765912563,0.0
1920,28320.0,0.19999995748567376,256.54379758581484,0.0
1921,28440.0,0.19999998299426952,258.68376684246954,0.0
1922,28560.0,0.1999999931977078,260.8195518420919,0.0
1923,28680.0,0.19999999727908313,262.9511605592992,0.0
1924,28800.0,0.19999999891163325,265.07860158762566,0.0
1925,28920.0,0.1999999995646533,267.20188375887534,0.0
1926,29040.0,0.19999999982586134,269.3210159894536,0.0
1927,29160.0,0.19999999993034454,271.4360072183524,0.0
1928,29280.0,0.19999999997213783,273.5468663821408,0.0
1929,29400.0,0.19999999998885515,275.65360240489497,0.0
1930,29520.0,0.13999999999554208,279.8588459851238,0.0
1931,29640.0,0.11599999999821684,284.0467920618588,0.0
1932,29760.0,0.10639999999928673,288.21751538901094,0.0
1933,29880.0,0.1025599999997147,292.3710903974304,0.0
1934,30000.0,0.10102399999988589,296.50759119630254,0.0
1935,30000.0,0.10040959999995436,295.34598577453806,0.0
1936,30000.0,0.10016383999998174,294.18994713392703,0.0
1937,30000.0,0.1000655359999927,293.03945121673974,0.0
1938,30000.0,0.10002621439999708,291.89447406921585,0.0
1939,30000.0,0.10001048575999884,290.754991841115,0.0
1940,30120.0,0.16000419430399954,284.74129006875427,0.0
1941,30240.0,0.1840016777215998,283.6657252411065,0.0
1942,30360.0,0.19360067108863993,284.4953740857589,0.0
1943,30480.0,0.19744026843545598,286.0777611615279,0.0
1944,30600.0,0.1989761073741824,287.95908487936293,0.0
1945,30720.0,0.19959044294967296,290.04004052630677,0.0
1946,30840.0,0.19983617717986918,292.1167729422731,0.0
1947,30960.0,0.19993447087194768,294.1892912529439,0.0
1948,31080.0,0.19997378834877907,296.2576045642822,0.0
1949,31200.0,0.19998951533951165,298.32172196257443,0.0
1950,31320.0,0.19999580613580467,300.3807805849378,0.0
1951,31440.0,0.19999832245432186,302.43638271927887,0.0
1952,31560.0,0.19999932898172876,304.48822506596736,0.0
1953,31680.0,0.19999973159269152,306.53619050251024,0.0
1954,31800.0,0.19999989263707663,308.5802369323493,0.0
1955,31800.0,0.13999995705483065,307.3793807577401,0.0
1956,31800.0,0.11599998282193226,306.18465873893587,0.0
1957,31800.0,0.10639999312877291,304.9960443662072,0.0
1958,31800.0,0.10255999725150916,303.8135112443906,0.0
1959,31800.0,0.10102399890060366,302.63703309239366,0.0
1960,31920.0,0.16040959956024148,304.6923613175477,0.0
1961,32040.0,0.1841638398240966,306.7437205613546,0.0
1962,32160.0,0.19366553592963864,308.7911194001063,0.0
1963,32280.0,0.19746621437185546,310.83456639156276,0.0
1964,32400.0,0.1989864857487422,312.8740700749921,0.0
1965,32400.0,0.19959459429949689,312.2690860712106,0.0
1966,32400.0,0.19983783771979877,311.6662888019034,0.0
1967,32400.0,0.19993513508791952,311.0656735419102,0.0
1968,32400.0,0.19997405403516783,310.4672355762809,0.0
1969,32400.0,0.19998962161406714,309.87097020025374,0.0
1970,32400.0,0.25999584864562686,303.69799979165447,0.0
