Date,Time,GHI,DIF,GTI,flagR,SE,SA,Temperature,WS,WD
28.12.2018,08:55,170,92,295,1,14.10,-45.60,8.9,1.2,331
28.12.2018,09:10,192,110,315,1,16.18,-42.76,9.9,1.1,337
28.12.2018,09:25,217,126,346,1,18.15,-39.80,10.5,0.8,346
28.12.2018,09:40,257,135,411,1,20.00,-36.73,11.0,0.5,6
28.12.2018,09:55,296,144,474,1,21.71,-33.54,11.4,0.4,50
28.12.2018,10:10,335,141,560,1,23.29,-30.22,11.8,0.6,91
28.12.2018,10:25,376,133,635,1,24.72,-26.79,12.1,0.8,107
28.12.2018,10:40,407,129,689,1,25.98,-23.25,12.3,1.0,115
28.12.2018,10:55,437,122,756,1,27.07,-19.60,12.6,1.3,120
28.12.2018,11:10,450,126,772,1,27.98,-15.85,12.8,1.5,124
28.12.2018,11:25,473,119,813,1,28.70,-12.03,12.7,1.5,135
28.12.2018,11:40,483,119,830,1,29.22,-8.14,12.6,1.6,145
28.12.2018,11:55,489,120,838,1,29.55,-4.20,12.6,1.7,154
28.12.2018,12:10,493,119,844,1,29.66,-0.24,12.5,1.8,162
28.12.2018,12:25,488,121,835,1,29.57,3.72,12.6,1.9,157
28.12.2018,12:40,477,127,814,1,29.27,7.66,12.8,2.0,151
28.12.2018,12:55,457,132,778,1,28.78,11.55,13.0,2.2,146
28.12.2018,13:10,442,133,740,1,28.08,15.39,13.1,2.3,142
28.12.2018,13:25,422,135,708,1,27.19,19.15,13.2,2.4,141
28.12.2018,13:40,393,142,654,1,26.12,22.81,13.2,2.4,139
28.12.2018,13:55,370,137,621,1,24.88,26.37,13.2,2.4,138
28.12.2018,14:10,345,129,586,1,23.47,29.81,13.1,2.5,137
28.12.2018,14:25,304,145,489,1,21.91,33.14,13.0,2.5,137
28.12.2018,14:40,237,154,346,1,20.21,36.35,12.9,2.5,137
28.12.2018,14:55,191,146,266,1,18.38,39.43,12.8,2.5,136
28.12.2018,15:10,153,129,196,1,16.43,42.40,12.7,2.6,136
28.12.2018,15:25,125,110,157,1,14.36,45.26,12.4,2.5,134
28.12.2018,15:40,105,91,135,1,12.20,48.00,12.2,2.5,133
28.12.2018,15:55,85,73,114,1,9.95,50.64,11.8,2.5,131
28.12.2018,16:10,61,53,89,3,7.62,53.18,11.4,2.5,129
28.12.2018,16:25,37,33,49,3,5.23,55.64,10.8,2.4,127
28.12.2018,16:40,14,14,13,3,2.83,58.01,10.1,2.3,125
28.12.2018,16:55,6,6,5,3,0.56,60.31,9.4,2.1,123
28.12.2018,17:10,0,0,0,0,-1.15,62.54,8.9,2.0,121
28.12.2018,17:25,0,0,0,0,-5.03,64.71,8.8,2.0,118
28.12.2018,17:40,0,0,0,0,-8.03,66.83,8.8,2.0,114
28.12.2018,17:55,0,0,0,0,-10.84,68.90,8.8,2.0,111
28.12.2018,18:10,0,0,0,0,-13.65,70.94,8.9,2.1,107
28.12.2018,18:25,0,0,0,0,-16.49,72.95,8.9,2.1,102
28.12.2018,18:40,0,0,0,0,-19.36,74.95,8.9,2.1,98
28.12.2018,18:55,0,0,0,0,-22.26,76.94,8.8,2.1,93
28.12.2018,19:10,0,0,0,0,-25.19,78.92,8.8,2.2,89
28.12.2018,19:25,0,0,0,0,-28.13,80.92,8.9,2.2,85
28.12.2018,19:40,0,0,0,0,-31.09,82.95,8.9,2.1,81
28.12.2018,19:55,0,0,0,0,-34.06,85.01,9.0,2.1,78
28.12.2018,20:10,0,0,0,0,-37.04,87.12,9.1,2.1,74
28.12.2018,20:25,0,0,0,0,-40.03,89.31,9.0,2.0,71
28.12.2018,20:40,0,0,0,0,-43.02,91.60,8.9,2.0,69
28.12.2018,20:55,0,0,0,0,-46.01,94.00,8.8,1.9,66
28.12.2018,21:10,0,0,0,0,-48.98,96.56,8.7,1.9,63
28.12.2018,21:25,0,0,0,0,-51.95,99.33,8.6,1.8,61
28.12.2018,21:40,0,0,0,0,-54.88,102.35,8.4,1.8,59
28.12.2018,21:55,0,0,0,0,-57.78,105.70,8.2,1.7,58
28.12.2018,22:10,0,0,0,0,-60.63,109.48,8.0,1.7,56
28.12.2018,22:25,0,0,0,0,-63.41,113.81,7.8,1.6,53
28.12.2018,22:40,0,0,0,0,-66.10,118.89,7.6,1.6,51
28.12.2018,22:55,0,0,0,0,-68.64,124.95,7.4,1.6,49
28.12.2018,23:10,0,0,0,0,-70.97,132.28,7.2,1.6,46
28.12.2018,23:25,0,0,0,0,-73.03,141.25,7.1,1.8,50
28.12.2018,23:40,0,0,0,0,-74.67,152.15,7.1,2.1,52
28.12.2018,23:55,0,0,0,0,-75.77,164.98,7.1,2.3,54
29.12.2018,00:10,0,0,0,0,-76.13,178.68,7.0,2.6,56
29.12.2018,00:25,0,0,0,0,-75.83,-167.13,6.9,2.5,54
29.12.2018,00:40,0,0,0,0,-74.83,-154.08,6.7,2.3,51
29.12.2018,00:55,0,0,0,0,-73.26,-142.89,6.5,2.2,48
29.12.2018,01:10,0,0,0,0,-71.27,-133.65,6.4,2.1,44
29.12.2018,01:25,0,0,0,0,-68.97,-126.08,6.5,2.2,39
29.12.2018,01:40,0,0,0,0,-66.46,-119.85,6.5,2.2,35
29.12.2018,01:55,0,0,0,0,-63.80,-114.64,6.6,2.3,31
29.12.2018,02:10,0,0,0,0,-61.03,-110.19,6.7,2.3,27
29.12.2018,02:25,0,0,0,0,-58.19,-106.33,6.7,1.6,37
29.12.2018,02:40,0,0,0,0,-55.30,-102.92,6.7,1.0,61
29.12.2018,02:55,0,0,0,0,-52.37,-99.85,6.6,0.8,111
29.12.2018,03:10,0,0,0,0,-49.41,-97.05,6.6,1.2,147
29.12.2018,03:25,0,0,0,0,-46.44,-94.45,6.5,0.7,106
29.12.2018,03:40,0,0,0,0,-43.45,-92.02,6.3,0.9,43
29.12.2018,03:55,0,0,0,0,-40.46,-89.72,6.2,1.7,22
29.12.2018,04:10,0,0,0,0,-37.47,-87.51,6.1,2.5,14
29.12.2018,04:25,0,0,0,0,-34.49,-85.39,6.1,2.6,13
29.12.2018,04:40,0,0,0,0,-31.51,-83.31,6.0,2.6,11
29.12.2018,04:55,0,0,0,0,-28.55,-81.28,6.0,2.6,10
29.12.2018,05:10,0,0,0,0,-25.61,-79.28,6.0,2.6,9
29.12.2018,05:25,0,0,0,0,-22.68,-77.29,6.0,2.7,4
29.12.2018,05:40,0,0,0,0,-19.78,-75.30,5.9,2.8,360
29.12.2018,05:55,0,0,0,0,-16.90,-73.31,5.9,2.9,356
29.12.2018,06:10,0,0,0,0,-14.05,-71.30,5.9,3.0,352
29.12.2018,06:25,0,0,0,0,-11.23,-69.26,5.8,3.0,353
29.12.2018,06:40,0,0,0,0,-8.43,-67.19,5.8,3.1,354
29.12.2018,06:55,0,0,0,0,-5.49,-65.08,5.8,3.1,355
29.12.2018,07:10,0,0,0,0,-1.55,-62.91,5.8,3.1,355
29.12.2018,07:25,3,3,3,3,0.28,-60.69,5.8,3.1,355
29.12.2018,07:40,7,7,7,3,2.50,-58.41,5.9,3.1,355
29.12.2018,07:55,21,21,18,3,4.90,-56.05,6.1,3.1,355
29.12.2018,08:10,37,37,34,3,7.29,-53.60,6.4,3.1,355
29.12.2018,08:25,33,33,29,1,9.63,-51.07,6.9,3.1,357
29.12.2018,08:40,44,44,39,1,11.90,-48.45,7.5,3.1,359
29.12.2018,08:55,64,64,59,1,14.08,-45.72,8.1,3.0,1
29.12.2018,09:10,62,62,55,1,16.16,-42.88,8.7,3.0,3
29.12.2018,09:25,45,45,40,1,18.13,-39.93,9.1,3.0,8
29.12.2018,09:40,53,53,48,1,19.99,-36.86,9.5,3.0,13
29.12.2018,09:55,59,59,53,1,21.71,-33.67,9.8,3.0,17
29.12.2018,10:10,49,49,44,1,23.29,-30.35,10.1,3.0,22
29.12.2018,10:25,48,48,43,1,24.73,-26.92,10.2,3.0,24
29.12.2018,10:40,130,128,125,1,26.00,-23.38,10.2,3.0,26
29.12.2018,10:55,91,91,83,1,27.09,-19.73,10.2,3.0,28
29.12.2018,11:10,156,146,162,1,28.01,-15.98,10.2,3.0,30
29.12.2018,11:25,99,99,91,1,28.74,-12.16,10.1,3.1,29
29.12.2018,11:40,71,71,64,1,29.27,-8.26,9.9,3.3,29
29.12.2018,11:55,46,46,41,1,29.59,-4.33,9.8,3.5,29
29.12.2018,12:10,67,67,60,1,29.72,-0.36,9.6,3.6,28
29.12.2018,12:25,194,180,210,1,29.63,3.60,9.5,3.6,27
29.12.2018,12:40,180,174,180,1,29.34,7.54,9.4,3.5,26
29.12.2018,12:55,117,111,113,1,28.85,11.45,9.3,3.4,25
29.12.2018,13:10,67,67,60,1,28.16,15.29,9.2,3.3,24
29.12.2018,13:25,43,43,38,1,27.28,19.05,9.1,3.3,22
29.12.2018,13:40,63,63,56,1,26.21,22.72,9.0,3.3,21
29.12.2018,13:55,77,77,69,1,24.97,26.28,8.9,3.3,19
29.12.2018,14:10,219,171,287,1,23.57,29.73,8.8,3.3,18
29.12.2018,14:25,144,136,155,1,22.01,33.07,8.7,3.4,15
29.12.2018,14:40,63,63,56,1,20.31,36.28,8.7,3.5,13
29.12.2018,14:55,65,65,59,1,18.48,39.37,8.6,3.6,11
29.12.2018,15:10,113,105,125,1,16.53,42.34,8.6,3.7,9
29.12.2018,15:25,87,85,86,1,14.47,45.20,8.6,3.7,8
29.12.2018,15:40,134,98,208,1,12.31,47.95,8.6,3.7,7
29.12.2018,15:55,63,59,72,1,10.06,50.60,8.6,3.7,6
29.12.2018,16:10,44,40,48,1,7.73,53.15,8.6,3.8,5
29.12.2018,16:25,43,37,71,3,5.34,55.60,8.6,3.8,5
29.12.2018,16:40,16,16,15,3,2.93,57.98,8.6,3.8,5
29.12.2018,16:55,0,0,0,3,0.65,60.28,8.7,3.7,5
29.12.2018,17:10,0,0,0,0,-1.05,62.51,8.7,3.7,5
29.12.2018,17:25,0,0,0,0,-4.88,64.68,8.8,3.8,10
29.12.2018,17:40,0,0,0,0,-7.91,66.81,8.9,3.8,16
29.12.2018,17:55,0,0,0,0,-10.72,68.88,8.9,3.9,21
29.12.2018,18:10,0,0,0,0,-13.53,70.92,9.0,4.0,25
29.12.2018,18:25,0,0,0,0,-16.37,72.94,9.1,4.0,24
29.12.2018,18:40,0,0,0,0,-19.25,74.94,9.1,3.9,23
29.12.2018,18:55,0,0,0,0,-22.14,76.92,9.1,3.8,21
29.12.2018,19:10,0,0,0,0,-25.07,78.91,9.1,3.7,20
29.12.2018,19:25,0,0,0,0,-28.01,80.91,9.1,3.6,19
29.12.2018,19:40,0,0,0,0,-30.97,82.94,9.1,3.5,19
29.12.2018,19:55,0,0,0,0,-33.94,85.00,9.2,3.5,19
29.12.2018,20:10,0,0,0,0,-36.92,87.12,9.2,3.4,18
29.12.2018,20:25,0,0,0,0,-39.91,89.31,9.2,3.3,18
29.12.2018,20:40,0,0,0,0,-42.90,91.59,9.2,3.3,19
29.12.2018,20:55,0,0,0,0,-45.89,93.99,9.3,3.3,19
29.12.2018,21:10,0,0,0,0,-48.86,96.55,9.3,3.3,19
29.12.2018,21:25,0,0,0,0,-51.83,99.32,9.3,3.3,20
29.12.2018,21:40,0,0,0,0,-54.76,102.33,9.3,3.3,21
29.12.2018,21:55,0,0,0,0,-57.66,105.67,9.3,3.3,23
29.12.2018,22:10,0,0,0,0,-60.52,109.44,9.3,3.3,25
29.12.2018,22:25,0,0,0,0,-63.30,113.77,9.3,2.4,37
29.12.2018,22:40,0,0,0,0,-65.98,118.83,9.3,1.8,60
29.12.2018,22:55,0,0,0,0,-68.52,124.85,9.4,1.7,94
29.12.2018,23:10,0,0,0,0,-70.86,132.14,9.4,2.1,121
29.12.2018,23:25,0,0,0,0,-72.92,141.05,9.4,2.0,96
29.12.2018,23:40,0,0,0,0,-74.58,151.87,9.5,2.3,72
29.12.2018,23:55,0,0,0,0,-75.69,164.61,9.6,2.9,56
30.12.2018,00:10,0,0,0,0,-76.06,178.25,9.6,3.6,46
30.12.2018,00:25,0,0,0,0,-75.79,-167.60,9.7,3.7,46
30.12.2018,00:40,0,0,0,0,-74.81,-154.54,9.7,3.7,47
30.12.2018,00:55,0,0,0,0,-73.26,-143.32,9.8,3.7,48
30.12.2018,01:10,0,0,0,0,-71.28,-134.03,9.8,3.7,49
30.12.2018,01:25,0,0,0,0,-69.00,-126.42,9.8,3.7,51
30.12.2018,01:40,0,0,0,0,-66.50,-120.14,9.8,3.7,52
30.12.2018,01:55,0,0,0,0,-63.84,-114.89,9.8,3.7,54
30.12.2018,02:10,0,0,0,0,-61.08,-110.42,9.8,3.6,56
30.12.2018,02:25,0,0,0,0,-58.25,-106.54,9.8,3.1,70
30.12.2018,02:40,0,0,0,0,-55.35,-103.11,9.8,2.8,89
30.12.2018,02:55,0,0,0,0,-52.43,-100.03,9.8,2.8,109
30.12.2018,03:10,0,0,0,0,-49.47,-97.21,9.7,3.2,125
30.12.2018,03:25,0,0,0,0,-46.49,-94.61,9.7,2.6,105
30.12.2018,03:40,0,0,0,0,-43.51,-92.17,9.6,2.4,77
30.12.2018,03:55,0,0,0,0,-40.52,-89.86,9.5,2.8,52
30.12.2018,04:10,0,0,0,0,-37.53,-87.65,9.4,3.6,36
30.12.2018,04:25,0,0,0,0,-34.55,-85.52,9.2,3.1,39
30.12.2018,04:40,0,0,0,0,-31.57,-83.44,9.0,2.5,46
30.12.2018,04:55,0,0,0,0,-28.61,-81.41,8.9,2.0,56
30.12.2018,05:10,0,0,0,0,-25.66,-79.40,8.7,1.7,70
30.12.2018,05:25,0,0,0,0,-22.74,-77.41,8.5,2.1,53
30.12.2018,05:40,0,0,0,0,-19.83,-75.42,8.3,2.6,41
30.12.2018,05:55,0,0,0,0,-16.95,-73.42,8.1,3.2,34
30.12.2018,06:10,0,0,0,0,-14.10,-71.41,7.9,3.9,29
30.12.2018,06:25,0,0,0,0,-11.28,-69.37,7.7,3.8,26
30.12.2018,06:40,0,0,0,0,-8.48,-67.30,7.6,3.7,23
30.12.2018,06:55,0,0,0,0,-5.54,-65.19,7.4,3.5,20
30.12.2018,07:10,0,0,0,0,-1.61,-63.03,7.3,3.4,17
30.12.2018,07:25,8,8,7,3,0.26,-60.81,7.2,3.3,15
30.12.2018,07:40,19,19,19,3,2.46,-58.52,7.2,3.3,12
30.12.2018,07:55,53,30,146,3,4.87,-56.17,7.2,3.2,10
30.12.2018,08:10,90,48,210,3,7.27,-53.72,7.3,3.2,8
30.12.2018,08:25,137,62,300,1,9.61,-51.20,7.7,3.2,9
30.12.2018,08:40,171,64,369,1,11.88,-48.57,8.1,3.1,10
30.12.2018,08:55,208,69,428,1,14.06,-45.84,8.6,3.1,12
30.12.2018,09:10,254,76,504,1,16.15,-43.01,9.1,3.1,13
30.12.2018,09:25,289,80,559,1,18.13,-40.05,9.6,3.2,20
30.12.2018,09:40,325,85,613,1,19.99,-36.99,10.1,3.2,26
30.12.2018,09:55,360,89,666,1,21.72,-33.80,10.5,3.3,31
30.12.2018,10:10,390,93,709,1,23.30,-30.49,11.0,3.5,37
30.12.2018,10:25,416,96,745,1,24.74,-27.06,11.3,3.5,40
30.12.2018,10:40,438,100,775,1,26.02,-23.51,11.5,3.5,43
30.12.2018,10:55,463,102,813,1,27.12,-19.86,11.8,3.6,46
30.12.2018,11:10,481,103,840,1,28.05,-16.12,12.0,3.6,49
30.12.2018,11:25,494,105,858,1,28.78,-12.29,12.2,4.1,54
30.12.2018,11:40,505,106,874,1,29.31,-8.39,12.4,4.6,57
30.12.2018,11:55,510,106,880,1,29.65,-4.45,12.5,5.1,60
30.12.2018,12:10,504,112,866,1,29.78,-0.49,12.7,5.6,63
30.12.2018,12:25,503,108,867,1,29.70,3.48,12.9,5.3,64
30.12.2018,12:40,503,106,868,1,29.42,7.43,13.1,5.0,65
30.12.2018,12:55,492,105,852,1,28.93,11.34,13.2,4.6,66
30.12.2018,13:10,477,105,830,1,28.24,15.19,13.3,4.3,67
30.12.2018,13:25,461,103,807,1,27.37,18.96,13.3,4.3,67
30.12.2018,13:40,437,104,770,1,26.30,22.63,13.3,4.3,67
30.12.2018,13:55,414,101,736,1,25.07,26.20,13.2,4.3,67
30.12.2018,14:10,394,95,713,1,23.67,29.66,13.2,4.2,67
30.12.2018,14:25,368,89,678,1,22.12,33.00,13.0,4.0,75
30.12.2018,14:40,334,85,627,1,20.42,36.22,12.9,3.9,83
30.12.2018,14:55,299,80,575,1,18.59,39.31,12.8,3.8,91
30.12.2018,15:10,260,75,515,1,16.64,42.29,12.7,3.9,99
30.12.2018,15:25,222,70,456,1,14.58,45.16,12.5,3.7,91
30.12.2018,15:40,184,62,397,1,12.42,47.91,12.2,3.5,81
30.12.2018,15:55,143,56,325,1,10.17,50.56,12.0,3.5,71
30.12.2018,16:10,103,46,254,1,7.85,53.11,11.6,3.6,61
30.12.2018,16:25,63,32,178,3,5.46,55.58,11.0,3.4,59
30.12.2018,16:40,26,18,79,3,3.05,57.95,10.3,3.2,57
30.12.2018,16:55,0,0,0,3,0.75,60.26,9.7,3.0,54
30.12.2018,17:10,0,0,0,0,-0.95,62.49,9.1,2.8,51
30.12.2018,17:25,0,0,0,0,-4.72,64.67,8.9,2.9,44
30.12.2018,17:40,0,0,0,0,-7.78,66.79,8.7,3.2,37
30.12.2018,17:55,0,0,0,0,-10.60,68.87,8.6,3.4,31
30.12.2018,18:10,0,0,0,0,-13.41,70.92,8.6,3.6,27
30.12.2018,18:25,0,0,0,0,-16.25,72.93,8.5,2.3,35
30.12.2018,18:40,0,0,0,0,-19.12,74.93,8.3,1.2,59
30.12.2018,18:55,0,0,0,0,-22.02,76.92,8.2,1.0,129
30.12.2018,19:10,0,0,0,0,-24.94,78.91,8.1,1.9,165
30.12.2018,19:25,0,0,0,0,-27.89,80.91,8.0,0.9,153
30.12.2018,19:40,0,0,0,0,-30.85,82.94,7.8,0.5,47
30.12.2018,19:55,0,0,0,0,-33.82,85.00,7.7,1.5,10
30.12.2018,20:10,0,0,0,0,-36.80,87.12,7.6,2.6,4
30.12.2018,20:25,0,0,0,0,-39.79,89.31,7.5,2.5,4
30.12.2018,20:40,0,0,0,0,-42.78,91.59,7.3,2.5,5
30.12.2018,20:55,0,0,0,0,-45.76,94.00,7.2,2.3,5
30.12.2018,21:10,0,0,0,0,-48.74,96.56,7.1,2.2,6
30.12.2018,21:25,0,0,0,0,-51.70,99.31,7.0,2.2,6
30.12.2018,21:40,0,0,0,0,-54.64,102.33,7.0,2.2,6
30.12.2018,21:55,0,0,0,0,-57.54,105.66,6.9,2.2,7
30.12.2018,22:10,0,0,0,0,-60.39,109.42,6.9,2.2,7
30.12.2018,22:25,0,0,0,0,-63.18,113.74,6.8,2.2,7
30.12.2018,22:40,0,0,0,0,-65.86,118.77,6.7,2.2,8
30.12.2018,22:55,0,0,0,0,-68.40,124.77,6.7,2.2,8
30.12.2018,23:10,0,0,0,0,-70.75,132.02,6.6,2.2,9
30.12.2018,23:25,0,0,0,0,-72.81,140.87,6.7,2.3,12
30.12.2018,23:40,0,0,0,0,-74.48,151.61,6.7,2.5,15
30.12.2018,23:55,0,0,0,0,-75.61,164.26,6.7,2.7,17
31.12.2018,00:10,0,0,0,0,-75.99,177.82,6.7,2.8,20
31.12.2018,00:25,0,0,0,0,-75.74,-168.07,6.5,2.7,17
31.12.2018,00:40,0,0,0,0,-74.78,-155.01,6.3,2.7,14
31.12.2018,00:55,0,0,0,0,-73.26,-143.75,6.1,2.6,12
31.12.2018,01:10,0,0,0,0,-71.29,-134.42,6.0,2.5,9
31.12.2018,01:25,0,0,0,0,-69.02,-126.76,5.9,2.5,5
31.12.2018,01:40,0,0,0,0,-66.53,-120.45,5.9,2.6,2
31.12.2018,01:55,0,0,0,0,-63.88,-115.17,5.9,2.6,359
31.12.2018,02:10,0,0,0,0,-61.13,-110.67,5.9,2.6,356
31.12.2018,02:25,0,0,0,0,-58.29,-106.76,5.9,2.6,354
31.12.2018,02:40,0,0,0,0,-55.41,-103.31,5.9,2.7,352
31.12.2018,02:55,0,0,0,0,-52.48,-100.21,6.0,2.7,350
31.12.2018,03:10,0,0,0,0,-49.52,-97.39,6.0,2.8,349
31.12.2018,03:25,0,0,0,0,-46.55,-94.77,5.9,2.8,349
31.12.2018,03:40,0,0,0,0,-43.57,-92.32,5.9,2.7,349
31.12.2018,03:55,0,0,0,0,-40.58,-90.01,5.9,2.7,350
31.12.2018,04:10,0,0,0,0,-37.59,-87.79,5.9,2.7,350
31.12.2018,04:25,0,0,0,0,-34.60,-85.65,5.8,2.7,350
31.12.2018,04:40,0,0,0,0,-31.63,-83.57,5.8,2.7,351
31.12.2018,04:55,0,0,0,0,-28.66,-81.54,5.8,2.7,351
31.12.2018,05:10,0,0,0,0,-25.71,-79.53,5.8,2.7,351
31.12.2018,05:25,0,0,0,0,-22.79,-77.53,5.9,2.9,350
31.12.2018,05:40,0,0,0,0,-19.88,-75.54,6.0,3.2,348
31.12.2018,05:55,0,0,0,0,-17.00,-73.55,6.0,3.4,347
31.12.2018,06:10,0,0,0,0,-14.15,-71.53,6.1,3.6,347
31.12.2018,06:25,0,0,0,0,-11.33,-69.50,6.1,3.4,347
31.12.2018,06:40,0,0,0,0,-8.52,-67.42,6.0,3.3,349
31.12.2018,06:55,0,0,0,0,-5.59,-65.31,5.9,3.1,350
31.12.2018,07:10,0,0,0,0,-1.66,-63.15,5.8,2.9,351
31.12.2018,07:25,9,9,31,3,0.23,-60.93,5.8,2.8,353
31.12.2018,07:40,22,14,79,3,2.44,-58.65,5.9,2.8,356
31.12.2018,07:55,60,24,201,3,4.84,-56.29,6.1,2.7,358
31.12.2018,08:10,102,34,283,3,7.24,-53.85,6.5,2.6,0
31.12.2018,08:25,144,37,365,1,9.59,-51.32,7.3,2.5,2
31.12.2018,08:40,187,42,434,1,11.87,-48.70,8.2,2.3,5
31.12.2018,08:55,228,46,499,1,14.05,-45.97,9.2,2.2,7
31.12.2018,09:10,269,51,561,1,16.14,-43.14,10.2,2.0,10
31.12.2018,09:25,308,54,618,1,18.13,-40.19,11.0,1.9,15
31.12.2018,09:40,343,57,673,1,19.99,-37.12,11.7,1.7,22
31.12.2018,09:55,377,59,721,1,21.73,-33.93,12.3,1.5,29
31.12.2018,10:10,409,62,766,1,23.32,-30.62,12.9,1.4,39
31.12.2018,10:25,436,64,805,1,24.76,-27.19,13.3,1.3,50
31.12.2018,10:40,461,66,839,1,26.05,-23.65,13.7,1.3,62
31.12.2018,10:55,482,67,868,1,27.16,-20.00,14.0,1.4,74
31.12.2018,11:10,500,69,894,1,28.09,-16.25,14.4,1.4,85
31.12.2018,11:25,514,69,912,1,28.83,-12.42,14.6,1.5,91
31.12.2018,11:40,523,70,926,1,29.37,-8.52,14.8,1.6,96
31.12.2018,11:55,530,70,935,1,29.71,-4.58,15.0,1.7,101
31.12.2018,12:10,531,70,935,1,29.85,-0.61,15.2,1.8,104
31.12.2018,12:25,529,69,932,1,29.78,3.37,15.5,1.8,102
31.12.2018,12:40,522,68,922,1,29.50,7.32,15.7,1.8,99
31.12.2018,12:55,514,68,912,1,29.02,11.24,15.9,1.8,97
31.12.2018,13:10,501,67,894,1,28.33,15.09,16.1,1.8,94
31.12.2018,13:25,484,66,871,1,27.46,18.86,16.1,1.8,100
31.12.2018,13:40,465,65,845,1,26.41,22.55,16.0,1.7,107
31.12.2018,13:55,443,64,814,1,25.17,26.12,15.9,1.8,114
31.12.2018,14:10,416,62,777,1,23.78,29.59,15.8,1.8,120
31.12.2018,14:25,386,60,734,1,22.23,32.93,15.7,1.8,123
31.12.2018,14:40,353,57,686,1,20.54,36.16,15.7,1.8,126
31.12.2018,14:55,317,54,636,1,18.71,39.26,15.6,1.8,129
31.12.2018,15:10,278,49,577,1,16.76,42.25,15.6,1.8,131
31.12.2018,15:25,239,46,515,1,14.70,45.12,15.3,1.6,133
31.12.2018,15:40,198,42,451,1,12.54,47.88,14.9,1.5,135
31.12.2018,15:55,156,38,384,1,10.29,50.53,14.4,1.4,138
31.12.2018,16:10,113,33,307,1,7.97,53.09,13.8,1.3,140
31.12.2018,16:25,71,27,222,3,5.58,55.55,12.6,1.1,140
31.12.2018,16:40,31,15,123,3,3.17,57.93,11.3,1.0,140
31.12.2018,16:55,1,1,1,3,0.85,60.24,10.1,0.9,141
31.12.2018,17:10,0,0,0,0,-0.87,62.48,9.0,0.8,143
31.12.2018,17:25,0,0,0,0,-4.55,64.66,8.5,1.0,160
31.12.2018,17:40,0,0,0,0,-7.65,66.78,8.3,1.3,171
31.12.2018,17:55,0,0,0,0,-10.47,68.87,8.2,1.5,177
31.12.2018,18:10,0,0,0,0,-13.28,70.91,8.1,1.8,182
31.12.2018,18:25,0,0,0,0,-16.13,72.93,8.0,0.9,182
31.12.2018,18:40,0,0,0,0,-19.00,74.93,8.0,0.1,360
31.12.2018,18:55,0,0,0,0,-21.90,76.92,7.9,1.1,2
31.12.2018,19:10,0,0,0,0,-24.82,78.92,7.8,2.0,2
31.12.2018,19:25,0,0,0,0,-27.76,80.92,7.7,1.6,1
31.12.2018,19:40,0,0,0,0,-30.72,82.95,7.6,1.2,0
31.12.2018,19:55,0,0,0,0,-33.69,85.01,7.5,0.7,357
31.12.2018,20:10,0,0,0,0,-36.67,87.13,7.4,0.3,345
31.12.2018,20:25,0,0,0,0,-39.66,89.32,7.3,0.4,332
31.12.2018,20:40,0,0,0,0,-42.65,91.60,7.2,0.5,326
31.12.2018,20:55,0,0,0,0,-45.64,94.01,7.1,0.6,323
31.12.2018,21:10,0,0,0,0,-48.62,96.57,7.0,0.7,322
31.12.2018,21:25,0,0,0,0,-51.58,99.32,6.9,0.8,318
31.12.2018,21:40,0,0,0,0,-54.51,102.33,6.8,0.8,315
31.12.2018,21:55,0,0,0,0,-57.42,105.67,6.8,0.9,312
31.12.2018,22:10,0,0,0,0,-60.27,109.42,6.7,0.9,308
31.12.2018,22:25,0,0,0,0,-63.05,113.72,6.6,0.9,303
31.12.2018,22:40,0,0,0,0,-65.73,118.74,6.5,1.0,300
31.12.2018,22:55,0,0,0,0,-68.28,124.71,6.4,1.0,297
31.12.2018,23:10,0,0,0,0,-70.63,131.92,6.4,1.1,297
31.12.2018,23:25,0,0,0,0,-72.70,140.70,6.5,1.1,334
31.12.2018,23:40,0,0,0,0,-74.37,151.36,6.5,1.6,360
31.12.2018,23:55,0,0,0,0,-75.51,163.92,6.6,2.2,13
